series id,year,period,value,data_type,description,percentile,race
LEU0252883600,2018,Q01,911.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2017,Q04,891.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2017,Q03,887.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2017,Q02,886.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2017,Q01,894.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2016,Q04,881.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2016,Q03,854.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2016,Q02,854.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2016,Q01,857.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2015,Q04,847.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2015,Q03,829.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2015,Q02,829.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2015,Q01,835.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2014,Q04,823.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2014,Q03,816.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2014,Q02,802.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2014,Q01,819.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2013,Q04,813.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2013,Q03,794.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2013,Q02,799.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2013,Q01,802.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2012,Q04,802.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2012,Q03,780.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2012,Q02,792.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2012,Q01,793.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2011,Q04,786.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2011,Q03,772.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2011,Q02,770.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2011,Q01,774.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2010,Q04,772.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2010,Q03,759.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2010,Q02,756.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2010,Q01,772.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2009,Q04,763.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2009,Q03,753.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2009,Q02,754.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2009,Q01,758.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2008,Q04,748.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2008,Q03,739.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2008,Q02,738.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2008,Q01,742.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2007,Q04,722.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2007,Q03,713.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2007,Q02,713.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2007,Q01,714.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2006,Q04,702.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2006,Q03,692.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2006,Q02,678.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2006,Q01,688.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2005,Q04,682.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2005,Q03,667.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2005,Q02,663.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2005,Q01,677.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2004,Q04,671.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2004,Q03,651.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2004,Q02,655.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2004,Q01,652.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2003,Q04,646.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2003,Q03,633.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2003,Q02,631.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2003,Q01,636.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2002,Q04,630.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2002,Q03,620.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2002,Q02,622.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2002,Q01,624.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2001,Q04,620.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2001,Q03,610.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2001,Q02,606.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2001,Q01,605.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2000,Q04,600.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2000,Q03,587.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2000,Q02,585.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2000,Q01,588.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252885400,2018,Q04,684.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2018,Q03,689.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2018,Q02,674.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2018,Q01,675.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2017,Q04,657.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2017,Q03,655.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2017,Q02,657.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2017,Q01,649.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2016,Q04,646.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2016,Q03,632.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2016,Q02,618.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2016,Q01,612.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2015,Q04,624.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2015,Q03,602.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2015,Q02,601.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
LEU0252885400,2015,Q01,590.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, Hispanic / Latino",50,Hispanic / Latino
